Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
tau[23]       7.76    0.03   3.59   2.73   4.87   7.16  10.09  15.88  16341    1.0
tau[24]      10.52    0.02   3.55   4.21   7.95  10.34  12.88  17.89  24687    1.0
tau[25]       8.49    0.03   4.13   1.84   5.21   8.31  11.39  16.94  19473    1.0
tau[26]       10.0    0.03   3.75   3.35   7.27   9.85  12.53  17.77  20611    1.0
tau[27]      11.53    0.02   3.31   5.72   9.12  11.33   13.7  18.49  24403    1.0
tau[28]      11.35    0.02   3.47   5.14   8.86  11.19  13.65  18.55  21791    1.0
tau[29]      10.02    0.02   3.75   3.28   7.29    9.9  12.58  17.63  24158    1.0
tau[30]       9.38    0.02   3.42   3.93   6.78   9.02   11.6  16.83  19513    1.0
tau[31]       4.93    0.02   2.76   2.19   3.04   3.97   5.88  12.61  15683    1.0
tau[32]       4.87    0.02   2.71   2.18   3.03   3.94   5.79  12.46  14719    1.0
tau[33]       10.8    0.02   3.58    4.3   8.24  10.68  13.19  18.13  25081    1.0
tau[34]       8.91    0.02   3.57   3.37   6.14   8.52  11.27  16.65  23087    1.0
tau[35]       7.47    0.02    2.8   3.63   5.38   6.89   9.01  14.29  17346    1.0
tau[36]       7.43    0.03   3.64   2.42   4.47    6.8   9.78  15.69  19841    1.0
tau[37]      10.56    0.02   3.67   3.82   7.93  10.44  13.03  18.04  25548    1.0
